id,sensor,reading,emotional_state,color,size,x,y,distance_from_center,branch_angle,time_index
nutrients_d8_h22,nutrients,1089.0,thriving,#00FF7F,1.3,-606.5,-285.4,670.3,9.865,214
air_quality_d8_h22,air_quality,17.5,stable,#C71585,1.0,283.7,-602.8,666.2,11.435,214
light_d8_h23,light,40.0,critical,#DC143C,1.8,587.0,299.1,658.8,6.754,215
humidity_d8_h23,humidity,71.0,stable,#20B2AA,1.3,-305.6,599.7,673.1,8.325,215
nutrients_d8_h23,nutrients,1089.0,thriving,#00FF7F,1.5,-599.5,-305.5,672.8,9.896,215
air_quality_d8_h23,air_quality,12.5,thriving,#FF69B4,1.2,305.1,-598.7,671.9,11.467,215
light_d9_h0,light,40.0,critical,#DC143C,1.1,591.9,325.4,675.4,6.786,216
humidity_d9_h0,humidity,67.5,stable,#20B2AA,1.9,-322.1,585.9,668.6,8.357,216
nutrients_d9_h0,nutrients,1081.6,thriving,#00FF7F,1.4,-590.9,-324.9,674.3,9.927,216
air_quality_d9_h0,air_quality,18.2,stable,#C71585,1.0,322.0,-585.6,668.3,11.498,216
light_d9_h1,light,40.0,critical,#DC143C,1.5,578.8,342.3,672.4,6.817,217
humidity_d9_h1,humidity,67.2,stable,#20B2AA,1.5,-343.2,580.4,674.3,8.388,217
nutrients_d9_h1,nutrients,1087.0,thriving,#00FF7F,1.8,-575.2,-340.2,668.3,9.959,217
air_quality_d9_h1,air_quality,18.6,stable,#C71585,1.5,340.3,-575.5,668.6,11.530,217
light_d9_h2,light,40.0,critical,#DC143C,1.6,561.0,356.0,664.5,6.849,218
humidity_d9_h2,humidity,72.1,stable,#20B2AA,1.1,-359.5,566.4,670.8,8.419,218
nutrients_d9_h2,nutrients,1088.8,thriving,#00FF7F,1.3,-564.0,-357.9,668.0,9.990,218
air_quality_d9_h2,air_quality,18.5,stable,#C71585,1.6,357.3,-563.0,666.8,11.561,218
light_d9_h3,light,40.0,critical,#DC143C,1.8,556.3,378.1,672.6,6.880,219
humidity_d9_h3,humidity,64.0,content,#00CED1,1.9,-376.5,554.0,669.9,8.451,219
nutrients_d9_h3,nutrients,1091.0,thriving,#00FF7F,1.4,-563.2,-382.8,681.0,10.022,219
air_quality_d9_h3,air_quality,11.1,thriving,#FF69B4,1.6,375.2,-552.1,667.5,11.592,219
light_d9_h4,light,40.0,critical,#DC143C,1.2,557.1,404.8,688.7,6.912,220
humidity_d9_h4,humidity,62.6,thriving,#00FFFF,1.6,-402.4,553.8,684.5,8.482,220
nutrients_d9_h4,nutrients,1076.5,thriving,#00FF7F,1.1,-551.3,-400.5,681.4,10.053,220
air_quality_d9_h4,air_quality,16.0,content,#FF1493,1.5,404.9,-557.3,688.9,11.624,220
light_d9_h5,light,40.0,critical,#DC143C,1.3,542.3,420.7,686.4,6.943,221
humidity_d9_h5,humidity,60.4,thriving,#00FFFF,1.5,-423.5,546.0,691.0,8.514,221
nutrients_d9_h5,nutrients,1090.2,thriving,#00FF7F,1.1,-539.0,-418.1,682.1,10.085,221
air_quality_d9_h5,air_quality,13.0,thriving,#FF69B4,1.4,416.9,-537.5,680.2,11.655,221
light_d9_h6,light,200.0,stressed,#FF4500,1.1,532.7,440.7,691.4,6.974,222
humidity_d9_h6,humidity,57.0,thriving,#00FFFF,2.0,-431.5,521.6,677.0,8.545,222
nutrients_d9_h6,nutrients,1083.6,thriving,#00FF7F,2.0,-531.8,-440.0,690.2,10.116,222
air_quality_d9_h6,air_quality,12.6,thriving,#FF69B4,1.7,441.6,-533.8,692.8,11.687,222
light_d9_h7,light,339.8,concerned,#FF6347,1.4,511.2,450.7,681.5,7.006,223
humidity_d9_h7,humidity,56.8,content,#00CED1,1.6,-455.7,516.9,689.0,8.577,223
nutrients_d9_h7,nutrients,1083.9,thriving,#00FF7F,1.5,-511.3,-450.8,681.7,10.147,223
air_quality_d9_h7,air_quality,15.1,thriving,#FF69B4,1.4,452.1,-512.8,683.6,11.718,223
light_d9_h8,light,470.0,content,#FFA500,2.0,502.9,472.3,689.9,7.037,224
humidity_d9_h8,humidity,55.8,content,#00CED1,1.5,-472.6,503.3,690.4,8.608,224
nutrients_d9_h8,nutrients,1094.2,thriving,#00FF7F,1.9,-510.8,-479.6,700.7,10.179,224
air_quality_d9_h8,air_quality,12.4,thriving,#FF69B4,1.3,475.1,-505.9,694.0,11.750,224
light_d9_h9,light,581.8,stable,#FF8C00,1.4,495.7,495.7,701.0,7.069,225
humidity_d9_h9,humidity,56.7,content,#00CED1,1.8,-484.5,484.5,685.2,8.639,225
nutrients_d9_h9,nutrients,1071.5,thriving,#00FF7F,1.4,-498.3,-498.3,704.8,10.210,225
air_quality_d9_h9,air_quality,11.2,thriving,#FF69B4,1.7,496.1,-496.1,701.6,11.781,225
light_d9_h10,light,667.7,concerned,#FF6347,1.2,479.6,510.7,700.6,7.100,226
humidity_d9_h10,humidity,52.4,stable,#20B2AA,2.0,-514.1,482.8,705.2,8.671,226
nutrients_d9_h10,nutrients,1086.6,thriving,#00FF7F,1.6,-480.6,-511.8,702.1,10.242,226
air_quality_d9_h10,air_quality,20.1,concerned,#DA70D6,1.3,505.1,-474.3,692.9,11.812,226
light_d9_h11,light,721.6,stressed,#FF4500,2.0,465.3,527.7,703.5,7.131,227
humidity_d9_h11,humidity,53.0,stable,#20B2AA,1.2,-525.9,463.7,701.1,8.702,227
nutrients_d9_h11,nutrients,1096.5,thriving,#00FF7F,1.1,-465.6,-528.1,704.1,10.273,227
air_quality_d9_h11,air_quality,12.1,thriving,#FF69B4,1.8,530.2,-467.4,706.8,11.844,227
light_d9_h12,light,740.0,stressed,#FF4500,1.1,450.5,544.6,706.8,7.163,228
humidity_d9_h12,humidity,53.3,stable,#20B2AA,1.3,-543.1,449.3,704.8,8.734,228
nutrients_d9_h12,nutrients,1070.4,thriving,#00FF7F,1.6,-444.4,-537.2,697.2,10.304,228
air_quality_d9_h12,air_quality,12.1,thriving,#FF69B4,1.6,545.1,-450.9,707.4,11.875,228
light_d9_h13,light,721.6,stressed,#FF4500,1.3,432.5,557.6,705.7,7.194,229
humidity_d9_h13,humidity,50.5,stable,#20B2AA,1.5,-554.4,430.1,701.7,8.765,229
nutrients_d9_h13,nutrients,1095.6,thriving,#00FF7F,1.3,-435.1,-560.9,709.8,10.336,229
air_quality_d9_h13,air_quality,13.1,thriving,#FF69B4,1.4,554.7,-430.3,702.0,11.907,229
light_d9_h14,light,667.7,concerned,#FF6347,1.3,413.1,568.6,702.8,7.226,230
humidity_d9_h14,humidity,48.3,stable,#20B2AA,1.8,-576.6,418.9,712.7,8.796,230
nutrients_d9_h14,nutrients,1087.0,thriving,#00FF7F,1.2,-412.6,-567.9,702.0,10.367,230
air_quality_d9_h14,air_quality,14.8,thriving,#FF69B4,1.1,577.9,-419.9,714.3,11.938,230
light_d9_h15,light,581.8,stable,#FF8C00,1.9,397.9,585.5,708.0,7.257,231
humidity_d9_h15,humidity,53.0,stable,#20B2AA,1.8,-597.1,405.8,721.9,8.828,231
nutrients_d9_h15,nutrients,1076.7,thriving,#00FF7F,2.0,-403.9,-594.3,718.5,10.399,231
air_quality_d9_h15,air_quality,12.4,thriving,#FF69B4,1.5,590.0,-401.0,713.4,11.969,231
light_d9_h16,light,470.0,content,#FFA500,2.0,379.3,597.7,707.9,7.288,232
humidity_d9_h16,humidity,52.4,stable,#20B2AA,1.4,-607.4,385.5,719.4,8.859,232
nutrients_d9_h16,nutrients,1072.4,thriving,#00FF7F,1.2,-379.2,-597.6,707.8,10.430,232
air_quality_d9_h16,air_quality,18.3,stable,#C71585,1.7,600.4,-381.0,711.1,12.001,232
light_d9_h17,light,339.8,concerned,#FF6347,1.9,366.0,618.8,719.0,7.320,233
humidity_d9_h17,humidity,58.5,thriving,#00FFFF,1.8,-611.3,361.5,710.2,8.891,233
nutrients_d9_h17,nutrients,1079.2,thriving,#00FF7F,1.2,-367.7,-621.8,722.3,10.462,233
air_quality_d9_h17,air_quality,12.4,thriving,#FF69B4,1.3,626.9,-370.8,728.3,12.032,233
light_d9_h18,light,200.0,stressed,#FF4500,1.6,344.1,625.9,714.2,7.351,234
humidity_d9_h18,humidity,62.6,thriving,#00FFFF,1.1,-631.8,347.3,721.0,8.922,234
nutrients_d9_h18,nutrients,1078.9,thriving,#00FF7F,1.7,-348.9,-634.6,724.2,10.493,234
air_quality_d9_h18,air_quality,13.1,thriving,#FF69B4,1.4,630.8,-346.8,719.9,12.064,234
light_d9_h19,light,40.0,critical,#DC143C,2.0,333.3,654.1,734.1,7.383,235
humidity_d9_h19,humidity,63.7,content,#00CED1,1.1,-648.7,330.5,728.0,8.954,235
nutrients_d9_h19,nutrients,1070.3,thriving,#00FF7F,1.4,-325.4,-638.7,716.8,10.524,235
air_quality_d9_h19,air_quality,18.7,stable,#C71585,1.9,653.4,-332.9,733.3,12.095,235
light_d9_h20,light,40.0,critical,#DC143C,1.5,306.1,650.5,719.0,7.414,236
humidity_d9_h20,humidity,67.2,stable,#20B2AA,1.3,-659.4,310.3,728.7,8.985,236
nutrients_d9_h20,nutrients,1087.9,thriving,#00FF7F,1.4,-307.3,-653.0,721.7,10.556,236
air_quality_d9_h20,air_quality,12.6,thriving,#FF69B4,1.6,660.9,-311.0,730.5,12.127,236
light_d9_h21,light,40.0,critical,#DC143C,1.2,288.5,666.7,726.5,7.446,237
humidity_d9_h21,humidity,64.9,content,#00CED1,1.6,-662.3,286.6,721.7,9.016,237
nutrients_d9_h21,nutrients,1092.1,thriving,#00FF7F,1.8,-286.7,-662.5,721.9,10.587,237
air_quality_d9_h21,air_quality,11.4,thriving,#FF69B4,1.3,679.6,-294.1,740.5,12.158,237
light_d9_h22,light,40.0,critical,#DC143C,1.6,273.2,690.1,742.2,7.477,238
humidity_d9_h22,humidity,71.3,stable,#20B2AA,1.0,-677.7,268.3,728.9,9.048,238
nutrients_d9_h22,nutrients,1081.8,thriving,#00FF7F,1.3,-273.1,-689.9,742.0,10.619,238
air_quality_d9_h22,air_quality,14.8,thriving,#FF69B4,1.4,685.3,-271.3,737.0,12.189,238
light_d9_h23,light,40.0,critical,#DC143C,1.5,249.4,692.9,736.4,7.508,239
humidity_d9_h23,humidity,72.7,stable,#20B2AA,1.6,-697.6,251.1,741.4,9.079,239
nutrients_d9_h23,nutrients,1082.5,thriving,#00FF7F,2.0,-248.9,-691.3,734.7,10.650,239
air_quality_d9_h23,air_quality,17.1,stable,#C71585,1.4,690.2,-248.5,733.6,12.221,239
light_d10_h0,light,40.0,critical,#DC143C,1.6,228.3,702.7,738.9,7.540,240
humidity_d10_h0,humidity,66.3,stable,#20B2AA,1.8,-703.7,228.6,739.9,9.111,240
nutrients_d10_h0,nutrients,1072.2,thriving,#00FF7F,1.8,-227.3,-699.7,735.7,10.681,240
air_quality_d10_h0,air_quality,13.5,thriving,#FF69B4,1.6,699.1,-227.1,735.1,12.252,240
light_d10_h1,light,40.0,critical,#DC143C,1.8,207.3,713.7,743.2,7.571,241
humidity_d10_h1,humidity,66.4,stable,#20B2AA,1.1,-710.1,206.3,739.4,9.142,241
nutrients_d10_h1,nutrients,1065.8,thriving,#00FF7F,2.0,-208.1,-716.4,746.0,10.713,241
air_quality_d10_h1,air_quality,12.7,thriving,#FF69B4,1.8,705.1,-204.9,734.3,12.284,241
light_d10_h2,light,40.0,critical,#DC143C,1.9,185.9,724.0,747.5,7.603,242
humidity_d10_h2,humidity,71.3,stable,#20B2AA,1.1,-724.2,185.9,747.7,9.173,242
nutrients_d10_h2,nutrients,1069.2,thriving,#00FF7F,1.8,-185.1,-720.8,744.1,10.744,242
air_quality_d10_h2,air_quality,11.4,thriving,#FF69B4,1.9,713.0,-183.1,736.2,12.315,242
light_d10_h3,light,40.0,critical,#DC143C,1.2,161.6,723.1,740.9,7.634,243
humidity_d10_h3,humidity,66.2,stable,#20B2AA,1.7,-722.9,161.6,740.7,9.205,243
nutrients_d10_h3,nutrients,1075.9,thriving,#00FF7F,1.3,-164.4,-735.4,753.6,10.776,243
air_quality_d10_h3,air_quality,11.8,thriving,#FF69B4,1.9,728.6,-162.9,746.6,12.346,243
light_d10_h4,light,40.0,critical,#DC143C,1.8,139.3,730.3,743.5,7.665,244
humidity_d10_h4,humidity,62.7,thriving,#00FFFF,1.2,-732.1,139.7,745.3,9.236,244
nutrients_d10_h4,nutrients,1067.7,thriving,#00FF7F,1.6,-142.2,-745.2,758.6,10.807,244
air_quality_d10_h4,air_quality,16.4,content,#FF1493,1.4,741.5,-141.4,754.8,12.378,244
light_d10_h5,light,40.0,critical,#DC143C,1.4,119.5,754.2,763.6,7.697,245
humidity_d10_h5,humidity,62.5,thriving,#00FFFF,1.5,-748.7,118.6,758.0,9.268,245
nutrients_d10_h5,nutrients,1077.6,thriving,#00FF7F,1.1,-116.7,-736.6,745.8,10.838,245
air_quality_d10_h5,air_quality,16.1,content,#FF1493,1.9,739.2,-117.1,748.5,12.409,245
light_d10_h6,light,200.0,stressed,#FF4500,1.1,94.6,748.8,754.7,7.728,246
humidity_d10_h6,humidity,62.0,thriving,#00FFFF,1.4,-746.6,94.3,752.5,9.299,246
nutrients_d10_h6,nutrients,1078.9,thriving,#00FF7F,1.2,-93.8,-742.4,748.3,10.870,246
air_quality_d10_h6,air_quality,13.1,thriving,#FF69B4,1.1,746.1,-94.3,752.1,12.441,246
light_d10_h7,light,339.8,concerned,#FF6347,1.8,71.1,751.9,755.3,7.760,247
humidity_d10_h7,humidity,59.3,thriving,#00FFFF,1.8,-756.0,71.5,759.3,9.331,247
nutrients_d10_h7,nutrients,1070.8,thriving,#00FF7F,1.1,-71.9,-760.5,763.9,10.901,247
air_quality_d10_h7,air_quality,12.5,thriving,#FF69B4,1.1,761.8,-72.0,765.2,12.472,247
light_d10_h8,light,470.0,content,#FFA500,1.9,47.6,756.1,757.6,7.791,248
humidity_d10_h8,humidity,53.2,stable,#20B2AA,1.0,-767.5,48.3,769.0,9.362,248
nutrients_d10_h8,nutrients,1084.5,thriving,#00FF7F,1.4,-48.2,-766.1,767.6,10.933,248
air_quality_d10_h8,air_quality,18.5,stable,#C71585,1.1,766.9,-48.2,768.4,12.504,248
light_d10_h9,light,581.8,stable,#FF8C00,1.2,24.3,772.0,772.4,7.823,249
humidity_d10_h9,humidity,51.4,stable,#20B2AA,1.0,-773.3,24.3,773.7,9.393,249
nutrients_d10_h9,nutrients,1065.1,thriving,#00FF7F,1.4,-23.8,-757.8,758.2,10.964,249
air_quality_d10_h9,air_quality,14.5,thriving,#FF69B4,1.8,757.1,-23.8,757.5,12.535,249
light_d10_h10,light,667.7,concerned,#FF6347,1.4,0.0,768.2,768.2,7.854,250
humidity_d10_h10,humidity,48.3,stable,#20B2AA,1.0,-762.1,0.0,762.1,9.425,250
nutrients_d10_h10,nutrients,1068.9,thriving,#00FF7F,1.1,-0.0,-775.5,775.5,10.996,250
air_quality_d10_h10,air_quality,17.5,stable,#C71585,1.1,762.2,-0.0,762.2,12.566,250
light_d10_h11,light,721.6,stressed,#FF4500,2.0,-24.0,763.5,763.9,7.885,251
humidity_d10_h11,humidity,52.9,stable,#20B2AA,1.5,-776.8,-24.4,777.2,9.456,251
nutrients_d10_h11,nutrients,1078.0,thriving,#00FF7F,1.2,24.2,-769.8,770.2,11.027,251
air_quality_d10_h11,air_quality,13.8,thriving,#FF69B4,1.5,763.5,24.0,763.9,12.598,251
light_d10_h12,light,740.0,stressed,#FF4500,1.4,-48.8,776.3,777.9,7.917,252
humidity_d10_h12,humidity,52.4,stable,#20B2AA,1.8,-768.9,-48.4,770.5,9.488,252
nutrients_d10_h12,nutrients,1085.9,thriving,#00FF7F,1.5,48.3,-767.1,768.6,11.058,252
air_quality_d10_h12,air_quality,15.5,thriving,#FF69B4,1.2,778.9,49.0,780.4,12.629,252
light_d10_h13,light,721.6,stressed,#FF4500,1.5,-74.1,783.5,787.0,7.948,253
humidity_d10_h13,humidity,51.8,stable,#20B2AA,1.1,-775.3,-73.3,778.7,9.519,253
nutrients_d10_h13,nutrients,1074.3,thriving,#00FF7F,1.3,73.3,-775.2,778.7,11.090,253
air_quality_d10_h13,air_quality,18.9,concerned,#DA70D6,1.5,774.0,73.2,777.4,12.661,253
light_d10_h14,light,667.7,concerned,#FF6347,1.9,-98.4,779.3,785.5,7.980,254
humidity_d10_h14,humidity,48.0,stable,#20B2AA,1.7,-773.9,-97.8,780.0,9.550,254
nutrients_d10_h14,nutrients,1074.9,thriving,#00FF7F,1.0,99.0,-783.8,790.0,11.121,254
air_quality_d10_h14,air_quality,16.7,stable,#C71585,1.2,767.9,97.0,774.0,12.692,254
light_d10_h15,light,581.8,stable,#FF8C00,1.9,-122.9,775.9,785.6,8.011,255
humidity_d10_h15,humidity,55.1,content,#00CED1,1.4,-765.8,-121.3,775.3,9.582,255
nutrients_d10_h15,nutrients,1065.6,thriving,#00FF7F,1.1,121.3,-765.6,775.1,11.153,255
air_quality_d10_h15,air_quality,15.4,thriving,#FF69B4,1.2,780.1,123.6,789.9,12.723,255
light_d10_h16,light,470.0,content,#FFA500,1.4,-147.7,774.3,788.2,8.042,256
humidity_d10_h16,humidity,55.8,content,#00CED1,1.7,-765.2,-146.0,779.0,9.613,256
nutrients_d10_h16,nutrients,1076.6,thriving,#00FF7F,1.2,146.3,-766.9,780.7,11.184,256
air_quality_d10_h16,air_quality,14.7,thriving,#FF69B4,1.3,768.8,146.6,782.6,12.755,256
light_d10_h17,light,339.8,concerned,#FF6347,1.9,-170.7,763.6,782.4,8.074,257
humidity_d10_h17,humidity,59.5,thriving,#00FFFF,1.6,-779.8,-174.3,799.1,9.645,257
nutrients_d10_h17,nutrients,1072.5,thriving,#00FF7F,1.1,174.4,-780.4,799.7,11.215,257
air_quality_d10_h17,air_quality,18.8,concerned,#DA70D6,1.2,776.1,173.5,795.2,12.786,257
light_d10_h18,light,200.0,stressed,#FF4500,1.2,-196.5,765.3,790.2,8.105,258
humidity_d10_h18,humidity,63.6,content,#00CED1,1.3,-772.6,-198.4,797.7,9.676,258
nutrients_d10_h18,nutrients,1093.0,thriving,#00FF7F,1.2,195.2,-760.2,784.9,11.247,258
air_quality_d10_h18,air_quality,32.1,critical,#8A2BE2,1.9,761.2,195.4,785.9,12.818,258
light_d10_h19,light,40.0,critical,#DC143C,1.6,-222.7,766.5,798.2,8.137,259
humidity_d10_h19,humidity,62.0,thriving,#00FFFF,1.1,-771.4,-224.1,803.3,9.708,259
nutrients_d10_h19,nutrients,1363.9,stable,#90EE90,1.8,224.9,-774.0,806.0,11.278,259
air_quality_d10_h19,air_quality,12.0,thriving,#FF69B4,1.3,764.4,222.1,796.0,12.849,259
light_d10_h20,light,40.0,critical,#DC143C,1.5,-247.9,763.1,802.4,8.168,260
humidity_d10_h20,humidity,66.9,stable,#20B2AA,1.0,-756.7,-245.9,795.7,9.739,260
nutrients_d10_h20,nutrients,1075.8,thriving,#00FF7F,1.5,245.6,-755.9,794.8,11.310,260
air_quality_d10_h20,air_quality,27.0,critical,#8A2BE2,1.5,752.9,244.6,791.6,12.881,260
light_d10_h21,light,40.0,critical,#DC143C,1.4,-270.9,752.5,799.8,8.200,261
humidity_d10_h21,humidity,68.8,stable,#20B2AA,2.0,-750.4,-270.2,797.6,9.770,261
nutrients_d10_h21,nutrients,1090.8,thriving,#00FF7F,1.1,272.6,-757.1,804.7,11.341,261
air_quality_d10_h21,air_quality,17.2,stable,#C71585,1.2,756.6,272.4,804.2,12.912,261
light_d10_h22,light,40.0,critical,#DC143C,1.9,-298.5,753.9,810.8,8.231,262
humidity_d10_h22,humidity,69.9,stable,#20B2AA,1.7,-757.2,-299.8,814.4,9.802,262
nutrients_d10_h22,nutrients,1346.1,stable,#90EE90,1.3,297.4,-751.2,807.9,11.373,262
air_quality_d10_h22,air_quality,17.8,stable,#C71585,1.8,752.9,298.1,809.8,12.943,262
light_d10_h23,light,40.0,critical,#DC143C,1.8,-321.5,742.9,809.5,8.262,263
humidity_d10_h23,humidity,66.4,stable,#20B2AA,1.9,-736.6,-318.8,802.7,9.833,263
nutrients_d10_h23,nutrients,1093.9,thriving,#00FF7F,1.3,320.2,-740.0,806.4,11.404,263
air_quality_d10_h23,air_quality,14.3,thriving,#FF69B4,1.3,744.9,322.3,811.6,12.975,263
light_d11_h0,light,40.0,critical,#DC143C,1.7,-345.1,733.5,810.6,8.294,264
humidity_d11_h0,humidity,67.4,stable,#20B2AA,1.5,-731.3,-344.1,808.2,9.865,264
nutrients_d11_h0,nutrients,1066.1,thriving,#00FF7F,1.1,347.0,-737.3,814.9,11.435,264
air_quality_d11_h0,air_quality,14.4,thriving,#FF69B4,1.8,727.3,342.2,803.8,13.006,264
light_d11_h1,light,40.0,critical,#DC143C,1.1,-370.3,726.7,815.6,8.325,265
humidity_d11_h1,humidity,69.8,stable,#20B2AA,1.7,-734.0,-374.0,823.8,9.896,265
nutrients_d11_h1,nutrients,1080.5,thriving,#00FF7F,1.6,371.3,-728.7,817.9,11.467,265
air_quality_d11_h1,air_quality,11.5,thriving,#FF69B4,1.2,724.1,369.0,812.7,13.038,265
light_d11_h2,light,40.0,critical,#DC143C,1.1,-398.0,723.9,826.1,8.357,266
humidity_d11_h2,humidity,65.3,content,#00CED1,1.9,-710.9,-390.8,811.2,9.927,266
nutrients_d11_h2,nutrients,1087.0,thriving,#00FF7F,1.2,390.3,-710.0,810.2,11.498,266
air_quality_d11_h2,air_quality,15.2,thriving,#FF69B4,1.0,717.4,394.4,818.7,13.069,266
light_d11_h3,light,40.0,critical,#DC143C,1.9,-417.1,705.3,819.4,8.388,267
humidity_d11_h3,humidity,63.8,content,#00CED1,1.2,-708.6,-419.1,823.3,9.959,267
nutrients_d11_h3,nutrients,1076.8,thriving,#00FF7F,1.4,421.5,-712.7,828.1,11.530,267
air_quality_d11_h3,air_quality,23.1,stressed,#9370DB,1.9,714.1,422.3,829.7,13.100,267
light_d11_h4,light,40.0,critical,#DC143C,2.0,-443.0,698.0,826.7,8.419,268
humidity_d11_h4,humidity,66.7,stable,#20B2AA,1.3,-687.9,-436.6,814.7,9.990,268
nutrients_d11_h4,nutrients,1066.6,thriving,#00FF7F,1.1,445.6,-702.2,831.6,11.561,268
air_quality_d11_h4,air_quality,11.1,thriving,#FF69B4,1.1,696.7,442.2,825.2,13.132,268
light_d11_h5,light,40.0,critical,#DC143C,1.6,-459.5,676.1,817.5,8.451,269
humidity_d11_h5,humidity,58.6,thriving,#00FFFF,1.3,-682.7,-464.0,825.4,10.022,269
nutrients_d11_h5,nutrients,1073.6,thriving,#00FF7F,1.8,459.5,-676.1,817.5,11.592,269
air_quality_d11_h5,air_quality,16.5,content,#FF1493,1.6,676.9,460.0,818.4,13.163,269
light_d11_h6,light,200.0,stressed,#FF4500,1.3,-493.2,678.9,839.1,8.482,270
humidity_d11_h6,humidity,60.2,thriving,#00FFFF,2.0,-666.9,-484.6,824.4,10.053,270
nutrients_d11_h6,nutrients,1066.7,thriving,#00FF7F,1.6,489.9,-674.3,833.5,11.624,270
air_quality_d11_h6,air_quality,11.7,thriving,#FF69B4,1.9,666.4,484.2,823.8,13.195,270
light_d11_h7,light,339.8,concerned,#FF6347,1.5,-510.5,658.2,832.9,8.514,271
humidity_d11_h7,humidity,59.7,thriving,#00FFFF,1.6,-651.2,-505.1,824.2,10.085,271
nutrients_d11_h7,nutrients,1220.4,stable,#90EE90,2.0,512.5,-660.6,836.1,11.655,271
air_quality_d11_h7,air_quality,17.0,stable,#C71585,2.0,661.1,512.8,836.6,13.226,271
light_d11_h8,light,470.0,content,#FFA500,1.9,-535.8,647.7,840.6,8.545,272
humidity_d11_h8,humidity,59.0,thriving,#00FFFF,1.1,-651.2,-538.7,845.2,10.116,272
nutrients_d11_h8,nutrients,1089.4,thriving,#00FF7F,1.7,530.6,-641.4,832.4,11.687,272
air_quality_d11_h8,air_quality,12.6,thriving,#FF69B4,1.8,638.7,528.3,828.9,13.258,272
light_d11_h9,light,581.8,stable,#FF8C00,1.9,-561.3,636.6,848.7,8.577,273
humidity_d11_h9,humidity,49.4,stable,#20B2AA,1.8,-633.3,-558.3,844.3,10.147,273
nutrients_d11_h9,nutrients,1064.1,thriving,#00FF7F,1.5,560.2,-635.5,847.2,11.718,273
air_quality_d11_h9,air_quality,11.0,thriving,#FF69B4,1.2,622.1,548.5,829.4,13.289,273
light_d11_h10,light,667.7,concerned,#FF6347,1.8,-580.0,617.6,847.2,8.608,274
humidity_d11_h10,humidity,50.4,stable,#20B2AA,1.4,-612.1,-574.8,839.7,10.179,274
nutrients_d11_h10,nutrients,1081.1,thriving,#00FF7F,1.7,578.8,-616.4,845.5,11.750,274
air_quality_d11_h10,air_quality,15.9,content,#FF1493,1.1,607.0,570.0,832.7,13.320,274
light_d11_h11,light,721.6,stressed,#FF4500,1.9,-603.4,603.4,853.3,8.639,275
humidity_d11_h11,humidity,52.5,stable,#20B2AA,1.8,-591.5,-591.5,836.4,10.210,275
nutrients_d11_h11,nutrients,1064.2,thriving,#00FF7F,2.0,596.1,-596.1,843.0,11.781,275
air_quality_d11_h11,air_quality,16.4,content,#FF1493,1.6,602.7,602.7,852.3,13.352,275
light_d11_h12,light,740.0,stressed,#FF4500,1.7,-619.7,581.9,850.1,8.671,276
humidity_d11_h12,humidity,53.2,stable,#20B2AA,1.5,-574.2,-611.5,838.8,10.242,276
nutrients_d11_h12,nutrients,1092.4,thriving,#00FF7F,1.7,619.1,-581.4,849.3,11.812,276
air_quality_d11_h12,air_quality,14.5,thriving,#FF69B4,1.5,573.8,611.1,838.3,13.383,276
light_d11_h13,light,721.6,stressed,#FF4500,1.7,-634.6,559.4,846.0,8.702,277
humidity_d11_h13,humidity,47.2,stable,#20B2AA,1.1,-566.2,-642.3,856.2,10.273,277
nutrients_d11_h13,nutrients,1087.3,thriving,#00FF7F,1.5,636.0,-560.7,847.9,11.844,277
air_quality_d11_h13,air_quality,12.9,thriving,#FF69B4,1.4,565.0,640.8,854.3,13.415,277
light_d11_h14,light,667.7,concerned,#FF6347,1.4,-652.5,539.8,846.8,8.734,278
humidity_d11_h14,humidity,55.1,content,#00CED1,1.2,-550.3,-665.2,863.3,10.304,278
nutrients_d11_h14,nutrients,1085.1,thriving,#00FF7F,1.1,651.8,-539.2,845.9,11.875,278
air_quality_d11_h14,air_quality,25.0,critical,#8A2BE2,1.4,539.8,652.5,846.9,13.446,278
light_d11_h15,light,581.8,stable,#FF8C00,1.2,-676.4,524.7,856.0,8.765,279
humidity_d11_h15,humidity,56.1,content,#00CED1,1.7,-525.5,-677.5,857.4,10.336,279
nutrients_d11_h15,nutrients,1065.8,thriving,#00FF7F,1.5,681.8,-528.8,862.8,11.907,279
air_quality_d11_h15,air_quality,17.2,stable,#C71585,1.4,525.2,677.1,856.9,13.477,279
light_d11_h16,light,470.0,content,#FFA500,2.0,-690.5,501.6,853.5,8.796,280
humidity_d11_h16,humidity,52.6,stable,#20B2AA,1.9,-505.5,-695.7,860.0,10.367,280
nutrients_d11_h16,nutrients,1081.4,thriving,#00FF7F,1.5,688.2,-500.0,850.6,11.938,280
air_quality_d11_h16,air_quality,15.2,thriving,#FF69B4,1.3,502.2,691.3,854.4,13.509,280
light_d11_h17,light,339.8,concerned,#FF6347,1.5,-711.9,483.8,860.7,8.828,281
humidity_d11_h17,humidity,53.9,stable,#20B2AA,1.7,-488.3,-718.6,868.8,10.399,281
nutrients_d11_h17,nutrients,1085.9,thriving,#00FF7F,1.6,709.8,-482.4,858.2,11.969,281
air_quality_d11_h17,air_quality,19.9,concerned,#DA70D6,1.6,490.1,721.2,872.0,13.540,281
light_d11_h18,light,200.0,stressed,#FF4500,1.4,-728.2,462.1,862.5,8.859,282
humidity_d11_h18,humidity,58.8,thriving,#00FFFF,1.9,-469.4,-739.6,875.9,10.430,282
